"LONGITUDE","LATITUDE","TYPEQU"
"-0.5918915","44.826068","historic"
"-0.604302","44.8419765","historic"
"-0.5998915","44.8406635","historic"
"-0.5957265","44.8515655","historic"
"-0.612377","44.859936","historic"
"-0.620066","44.851235","historic"
"-0.6244485","44.8487445","historic"
"-0.60565","44.844559","historic"
"0.1610972","44.5044908","leisure"
"-0.183892","44.6693673","historic"
"-0.6351498","45.1013757","historic"
"-0.6569674","45.1162107","historic"
"-0.534799","44.8077235","historic"
"-0.3933087","44.6770999","historic"
"-0.5920675","45.2950425","historic"
"-0.8022282","45.0222754","leisure"
"-0.0390975","44.5839275","historic"
"-0.0392205","44.582773","historic"
"-0.0394305","44.5821295","historic"
"-0.0433635","44.581227","historic"
"-0.4498125","44.994358","historic"
"-0.4521435","45.037546","historic"
"-0.3506587","44.9322831","historic"
"-0.5113011","44.9206931","historic"
"-0.5055915","44.962482","historic"
"-0.539265","44.9873735","historic"
"-0.5223355","45.0081895","historic"
"-0.5161675","44.9176315","historic"
"-0.6523235","44.8504745","historic"
"-0.4763675","44.898983","historic"
"-0.7873824","44.5002768","leisure"
"-0.6249555","44.826428","historic"
"-0.614754","44.826137","historic"
"-0.6123655","44.8222455","historic"
"-0.62925","44.838712","historic"
"-0.641007","44.8214255","historic"
"-0.640384","44.8279745","historic"
"-0.6485935","44.8247525","historic"
"-0.656954","44.82424","historic"
"-0.6407435","44.83078","historic"
"-0.2372467","44.9523874","historic"
"-0.3128455","44.769458","historic"
"-0.3121815","44.768259","historic"
"-0.498477","44.7143925","historic"
"-0.3959735","44.7943025","historic"
"-0.4044994","44.7789915","historic"
"-0.404297","44.7788135","historic"
"-0.5960075","44.960517","historic"
"-0.5972695","44.9403595","historic"
"-0.194389","44.8783205","historic"
"-0.1832754","44.9249854","historic"
"-0.17385","44.8980335","historic"
"-0.174587","44.8996515","historic"
"-0.1817175","44.886816","historic"
"-0.164212","44.906276","historic"
"-0.6302695","44.885255","historic"
"-0.62979","44.885177","historic"
"-0.6239555","44.8771655","historic"
"-0.6382255","44.8844255","historic"
"-0.648536","44.887809","historic"
"-0.653601","44.8808955","historic"
"-0.6495335","44.8813015","historic"
"-0.6286065","44.884148","historic"
"-0.645552","44.8891095","historic"
"-0.632723","44.8855005","historic"
"-0.623883","44.8772275","historic"
"-0.60274","44.9808831","historic"
"-0.4210525","44.8016735","historic"
"-0.428201","44.7964887","historic"
"-0.415331","44.7952295","historic"
"-0.6309761","44.836991","leisure"
"-0.3515187","44.6643456","historic"
"-0.322337","44.6702065","historic"
"-0.3537346","44.6642509","historic"
"-0.5801315","44.8024265","historic"
"-0.7159045","45.0885718","historic"
"-0.796617","45.058249","historic"
"0.1680884","44.497492","leisure"
"-0.6809045","44.8420176","leisure"
"-0.0312612","44.8083589","historic"
"-0.6563202","44.8449058","leisure"
"-0.6169295","44.8204527","leisure"
"-0.5792842","44.8032284","leisure"
"-0.5780353","44.8137281","leisure"
"-0.6148435","44.850724","leisure"
"-1.2489947","44.5291593","historic"
"-1.1423565","44.6311405","historic"
"0.3184928","44.196224","leisure"
"-0.2823343","44.7769407","historic"
"-0.670893","44.874473","historic"
"-0.4837568","44.8197307","historic"
"-0.4791555","44.823362","historic"
"-0.498861","44.82556","historic"
"-0.581728","44.8370757","leisure"
"-0.3700636","44.7273369","historic"
"-0.5898693","44.8379772","historic"
"-0.5932356","44.8419252","leisure"
"-0.1865894","44.8301868","leisure"
"-0.5014785","44.8850825","historic"
"-0.5854863","44.8427907","leisure"
"-0.5298645","44.752702","historic"
"-0.513963","44.7626775","historic"
"-0.501876","44.737185","historic"
"-0.4841665","44.753282","historic"
"-0.660833","44.7626688","historic"
"-0.5951091","44.8483127","leisure"
"-0.751819","45.1833203","historic"
"-0.7731782","45.2248056","historic"
"-0.7441639","45.1770741","historic"
"-0.74494","45.176575","historic"
"-0.9144089","45.39156","historic"
"-0.9162037","45.389716","historic"
"-0.795042","45.018901","historic"
"-1.006933","45.4437179","historic"
"-0.747534","45.0525335","historic"
"-0.701828","44.990176","historic"
"-0.646285","45.0088815","historic"
"-0.67609","45.040712","historic"
"-0.6688077","45.0444338","historic"
"-0.6755575","45.035947","historic"
"-0.683775","45.0414145","historic"
"-0.6877232","45.0496019","historic"
"-0.6813115","45.0427205","historic"
"-0.7923534","45.0411438","historic"
"-0.6911845","45.059271","historic"
"-0.679244","45.0277807","historic"
"-0.673679","45.0239345","historic"
"-0.6694325","45.0366575","historic"
"-0.8458189","45.2073388","historic"
"-0.722796","45.117384","historic"
"-0.570421","44.8458026","leisure"
"-0.5701775","44.8441894","leisure"
"-0.5695193","44.8433731","leisure"
"-0.568362","44.8401569","leisure"
"-0.5805229","44.8378558","leisure"
"-0.5739029","44.8178485","leisure"
"-0.570414","44.8642866","leisure"
"-0.5635115","44.8634862","leisure"
"-0.5655949","44.8587498","leisure"
"-1.023581","44.6900195","historic"
"-0.6602481","44.9279503","leisure"
"-0.6529319","44.9268489","leisure"
"-0.2290129","44.5639019","leisure"
"-0.243575","45.0944767","historic"
"0.2762624","44.2920102","leisure"
"-0.7732324","45.1494612","historic"
"-0.8570743","44.6500483","historic"
"-0.943365","45.3072732","historic"
"-0.2369223","44.9177043","leisure"
"-1.0720372","44.6412964","historic"
"-0.4658098","44.8101196","historic"
"-0.9443905","45.5524866","leisure"
"-0.4602196","44.8449593","historic"
"-0.4739227","44.839255","historic"
"-0.4799224","44.8482033","historic"
"-0.5819138","44.847198","historic"
"-0.5571582","44.8434828","leisure"
"-0.4126015","44.849262","historic"
"-0.3797489","44.7041243","historic"
"-0.3793783","44.7039768","historic"
"-0.3721232","44.7081343","historic"
"-0.3485158","44.6651362","leisure"
"-0.5536544","44.7724479","leisure"
"-0.3503086","44.6625256","historic"
"-0.3536136","44.6641842","historic"
"-0.3520114","44.6626763","leisure"
"-0.636098","44.8110125","historic"
"-0.646742","44.805691","historic"
"-0.648192","44.798991","historic"
"-0.6477665","44.7989145","historic"
"-0.6478005","44.7995545","historic"
"-0.648108","44.799151","historic"
"-0.647606","44.7992275","historic"
"-0.6473963","44.7995066","historic"
"-0.647539","44.7989645","historic"
"-0.6480135","44.799127","historic"
"-0.6297679","44.797602","historic"
"-0.4021204","44.710495","leisure"
"-1.2197906","44.2265369","historic"
"-0.596218","44.7682046","historic"
"-0.6169613","44.7612703","historic"
"-0.6146299","44.7696563","historic"
"0.1052863","44.4730835","historic"
"-0.5800051","44.7376719","historic"
"-0.6009383","44.7277658","historic"
"-0.4876876","44.8500224","historic"
"-0.4956494","44.8734771","historic"
"-0.5334529","44.9977398","leisure"
"-0.4844257","44.9255999","leisure"
"-0.309776","44.636756","historic"
"-0.4909956","44.9246177","leisure"
"-0.5179557","44.9452968","leisure"
"-0.5189668","44.9089276","leisure"
"-0.5254575","44.9035379","leisure"
"-0.5140755","44.909476","leisure"
"-0.5080867","44.9037253","leisure"
"-0.5104101","44.8989145","leisure"
"-0.5183336","44.8982425","leisure"
"-0.3176952","44.6644825","historic"
"-0.3262172","44.6473552","historic"
"-0.3242679","44.6419733","historic"
"-0.5214328","44.8898924","leisure"
"-0.5229316","44.8941022","leisure"
"-0.5290535","44.8817957","leisure"
"-0.3532379","44.6645146","leisure"
"-0.4760345","44.8606834","leisure"
"-0.5038732","44.8789339","leisure"
"-0.493755","44.8627569","leisure"
"-0.4990669","44.8580483","leisure"
"-0.491379","44.8463085","leisure"
"-0.4949475","44.8143835","leisure"
"-0.5069572","44.8312075","leisure"
"-0.5268301","44.8595319","leisure"
"-0.5290072","44.8463305","leisure"
"-0.5089311","44.8447542","leisure"
"-0.534145","44.8724891","leisure"
"-0.5315553","44.8671864","leisure"
"-0.672413","44.9004701","leisure"
"-0.6113061","44.9425552","leisure"
"-0.6377167","44.9278018","leisure"
"-0.6283846","44.9077734","leisure"
"-0.6294753","44.9051937","leisure"
"-0.6420714","44.9067339","leisure"
"-0.6303972","44.9161025","leisure"
"-0.6294285","44.9090755","leisure"
"-0.6698383","44.9035618","leisure"
"-0.6589553","44.9262396","leisure"
"-0.5984853","44.9458904","leisure"
"-0.7262519","44.8631497","leisure"
"-0.7673563","44.892221","leisure"
"-0.7030471","44.8908904","leisure"
"-0.6814633","44.8863332","leisure"
"-0.6727658","44.882218","leisure"
"-0.6228139","44.8725792","leisure"
"-0.6538184","44.8805553","leisure"
"-0.6172726","44.882576","leisure"
"-0.6728828","44.8722102","leisure"
"-0.6716307","44.8647566","leisure"
"-0.6303099","44.8868481","leisure"
"-0.6873993","44.7963186","leisure"
"-0.706522","44.7827412","leisure"
"-0.680796","44.8048115","leisure"
"-0.6267215","44.7845944","leisure"
"-0.6193821","44.7590221","leisure"
"-0.5974902","44.7726229","leisure"
"-0.5877929","44.7784586","leisure"
"-0.7783531","45.2677761","leisure"
"-0.7776765","45.2668326","historic"
"-0.5278336","44.7941007","leisure"
"-0.5964834","44.7906835","leisure"
"-0.6026095","44.7778664","leisure"
"-0.6062247","44.77308","leisure"
"-0.5374312","44.8060036","leisure"
"-0.5438585","44.8139155","leisure"
"-0.5879325","44.7928519","leisure"
"-0.5893669","44.8177472","leisure"
"-0.5903428","44.8071008","leisure"
"-0.5794707","44.8094563","leisure"
"-0.5831313","44.7903996","leisure"
"-0.5605029","44.7913291","leisure"
"-0.5839124","44.8103371","leisure"
"-0.6338729","44.8250336","leisure"
"-0.6453045","44.868943","leisure"
"-0.6317767","44.8456263","leisure"
"-0.5890811","44.8684397","leisure"
"-0.7333649","45.1507841","historic"
"-0.3489137","44.6904332","historic"
"-0.7388177","45.1449968","historic"
"-0.5545933","44.815387","leisure"
"-0.5724936","44.8142812","leisure"
"-0.6112625","44.833065","leisure"
"-0.5608041","44.8592894","leisure"
"-0.5639618","44.8306815","leisure"
"-0.5652928","44.8307181","leisure"
"-0.6237783","44.856767","leisure"
"-0.6222504","44.857554","leisure"
"-0.5420216","44.8767298","leisure"
"-0.5766798","44.8643484","leisure"
"-0.5934563","44.8330865","leisure"
"-0.6148917","44.8551846","leisure"
"-0.6170479","44.8606092","leisure"
"-0.5702465","44.819499","leisure"
"-0.5606963","44.847377","leisure"
"-0.5990872","44.8196999","leisure"
"-0.5949353","44.8228516","leisure"
"-0.5923361","44.8263057","leisure"
"-0.7884915","44.8052052","leisure"
"-0.2443578","44.9131821","leisure"
"0.1684298","45.2703992","leisure"
"-0.415536","44.5668628","leisure"
"-1.2458825","44.6428221","leisure"
"-0.1570205","44.8942336","leisure"
"-0.9381649","44.6057147","leisure"
"-0.9388936","44.6053444","leisure"
"-1.024855","45.25415","leisure"
"-0.88823","45.2715972","leisure"
"-0.2196627","44.8054576","historic"
"-0.2070729","44.8101555","historic"
"-0.2878155","44.825683","historic"
"-0.529872","45.0116245","leisure"
"-0.535674","45.011952","leisure"
"-0.3428109","44.8470854","historic"
"-0.6181395","44.7956639","leisure"
"-0.6170175","44.7939302","leisure"
"-0.6201118","44.7930089","leisure"
"0.333841","45.0197105","leisure"
"0.25032","44.503524","historic"
"0.289378","44.6288795","historic"
"0.1676726","44.5027125","leisure"
"0.2041896","44.4145801","historic"
"-0.3937164","45.1409407","leisure"
"0.304093","44.739389","historic"
"0.2951075","44.730149","historic"
"0.3393595","44.7217575","historic"
"0.3261331","44.7225825","historic"
"-0.2696916","44.4925747","historic"
"-0.6990917","45.0504454","leisure"
"0.2286133","44.8087833","leisure"
"-0.4312072","45.4429584","leisure"
"-0.4277938","45.435403","leisure"
"-1.1471775","44.6324526","leisure"
"0.2116346","44.8050684","historic"
"0.2679999","44.7702228","historic"
"-0.568413","44.80902","leisure"
"-0.5404834","44.8887183","leisure"
"-1.0277273","44.6388047","historic"
"-0.6227732","44.8277145","leisure"
"-1.0713949","44.6360996","leisure"
"-0.6820362","45.445806","historic"
"-0.8793324","45.5354419","historic"
"-0.8786202","45.5345885","historic"
"-0.6428979","44.8473872","leisure"
"-0.6420545","44.8472774","leisure"
"-0.566162","44.8307299","historic"
"0.2142822","45.2847201","historic"
"-0.8383137","45.282386","historic"
"-0.8391283","45.2807245","historic"
"-0.8411869","45.2793897","historic"
"-0.84144","45.2793287","historic"
"-0.2407858","44.5559392","leisure"
"0.2825688","45.4840036","historic"
"-0.3039309","45.520702","leisure"
"0.1503705","45.2395735","historic"
"-1.1462109","45.0360328","leisure"
"-0.3650154","44.6778379","historic"
"-0.6606309","44.7443575","historic"
"-0.3696948","44.8289189","historic"
"-0.5799322","44.8180644","leisure"
"0.3403044","45.2467454","historic"
"-1.038316","44.6798943","historic"
"-0.5729532","44.6593059","historic"
"-0.2097567","44.9316592","leisure"
"-0.1232688","44.867528","historic"
"-0.6498233","44.8844115","leisure"
"0.1676612","44.471238","historic"
"-0.6479223","44.8889102","leisure"
"0.2727371","44.8435139","historic"
"-0.6582713","44.8893464","leisure"
"-0.6595402","44.8659358","leisure"
"-0.1155535","44.584613","historic"
"0.0839214","44.6516215","leisure"
"0.0790355","44.649997","historic"
"-0.6510596","44.8885073","leisure"
"-0.1136261","44.896825","historic"
"0.049744","44.625791","historic"
"-0.1572331","44.562866","historic"
"-0.2774634","44.7246859","historic"
"-0.2615385","44.7555665","historic"
"-0.6010621","44.8240366","leisure"
"-0.6015627","44.8245404","leisure"
"-0.029281","44.631775","historic"
"0.000209","44.600256","historic"
"0.129456","44.8183295","historic"
"-0.292297","44.5330193","historic"
"-0.1525184","44.7161977","historic"
"-0.1228455","44.7308997","historic"
"-0.0667435","44.7613262","historic"
"-0.0695692","44.7502272","historic"
"0.0766975","45.1918813","historic"
"-0.2974435","44.623234","historic"
"-0.2969745","44.6215785","historic"
"-0.2963015","44.61123","historic"
"-0.2844903","44.5941347","historic"
"-0.2597555","44.5954235","historic"
"-0.265763","44.5883705","historic"
"-0.292631","44.6034248","historic"
"-0.2913716","44.602823","historic"
"-0.2800897","44.5892262","historic"
"0.25579","45.4449842","historic"
"0.0119935","45.2402271","historic"
"0.0117412","45.2403135","historic"
"-0.0844396","44.7535997","leisure"
"-0.5553138","44.8361345","leisure"
"-0.069238","44.4769545","historic"
"-0.0274544","44.8998442","historic"
"0.0930255","45.2999248","leisure"
"0.2044927","44.7292089","historic"
"-0.3566946","45.0245258","leisure"
"-0.558485","45.0390565","historic"
"-0.558909","45.0391535","historic"
"-0.220293","44.8469072","historic"
"0.09446","45.469652","historic"
"-0.1350734","44.819747","leisure"
"-0.3585505","44.9757159","leisure"
"-0.280015","44.9321425","historic"
"-0.2872205","44.9271185","historic"
"-0.2777407","44.9242275","historic"
"0.3349748","45.0523057","historic"
"-0.6565367","44.9292508","historic"
"-0.5465253","44.8417423","leisure"
"-0.4636894","44.8778327","leisure"
"-0.3163149","44.9002229","historic"
"-0.8333892","45.1707887","historic"
"-0.8233345","45.157171","historic"
"-0.7867841","45.1643421","historic"
"-0.5284798","44.774019","leisure"
"0.2779264","45.4817787","historic"
"-0.4363867","45.4414991","leisure"
"-0.3411372","44.9579341","leisure"
"-0.381766","44.9421294","historic"
"-0.7665056","44.8948282","leisure"
"0.0508809","44.7519215","historic"
"-0.6862085","44.8711555","leisure"
"0.0179768","45.4114724","historic"
"-0.2446066","44.9488723","leisure"
"-0.6783841","44.7977459","leisure"
"-1.0909073","44.8751405","leisure"
"0.2473867","44.233785","historic"
"0.2935082","44.2078258","historic"
"0.0093065","44.5669024","historic"
"-0.0881229","44.5368953","historic"
"-0.1942558","44.5605716","historic"
"0.2010578","44.3035447","historic"
"0.1442436","44.2047858","historic"
"0.121336","44.3127576","historic"
"0.1300457","44.2890708","historic"
"0.2165352","44.2794493","historic"
"-0.2171543","44.9515355","historic"
"0.3227215","44.1977126","leisure"
"-0.0957192","44.9520147","historic"
"-0.6579842","44.8413848","leisure"
"-0.8156794","45.2182404","historic"
"-0.515642","45.0954314","historic"
"-0.0062425","44.241135","historic"
"-0.7733129","45.2542758","historic"
"-0.7843087","45.2428193","historic"
"-0.5427373","44.9389168","historic"
"0.2614849","44.3881809","historic"
"0.2716251","44.4085854","historic"
"-0.1532739","44.9335898","historic"
"0.0852817","44.310789","leisure"
"-1.2101392","44.5859127","historic"
"-1.2158752","44.5779719","historic"
"-0.72251","44.739993","leisure"
"0.1093891","44.3365392","historic"
"0.1117719","44.3433716","historic"
"0.1368073","44.346174","historic"
"0.1621119","44.3261938","historic"
"0.0209699","44.3138801","historic"
"0.0521927","44.3353247","historic"
"0.0522501","44.3351979","historic"
"0.0521381","44.3351989","historic"
"0.0966486","44.3930783","historic"
"0.0446246","44.8162482","historic"
"0.0153916","44.8055842","historic"
"0.2203649","44.4101037","historic"
"0.2186301","44.4108942","historic"
"0.0464175","44.3740712","historic"
"-0.750884","45.1445411","historic"
"0.1425385","44.7557207","historic"
"0.154234","44.4140121","historic"
"0.0454428","44.6959209","historic"
"-1.2228161","44.5750365","historic"
"-1.2242571","44.572471","historic"
"-0.0449828","44.7104827","historic"
"-0.0363379","44.7860781","historic"
"0.3251092","44.7743243","historic"
"-1.162171","44.394964","leisure"
"-0.3182525","44.3876494","historic"
"-0.6192507","44.8064432","leisure"
"0.3377505","45.2464046","leisure"
"0.2762716","44.2901507","historic"
"-0.6714143","44.4180909","historic"
"-0.4294372","45.0657832","leisure"
"-0.1124961","44.3162839","historic"
"-0.5967075","44.8185011","leisure"
"-0.6466212","44.8052037","leisure"
"-0.5936509","44.7972568","leisure"
"-0.5454007","44.822001","leisure"
"-0.8128117","45.2639159","historic"
"-0.8682515","45.2912587","historic"
"-0.5734148","44.7788329","leisure"
"-0.0846042","44.6913079","historic"
"-0.6759091","45.5730726","leisure"
"0.3328178","45.0203055","historic"
"0.1212254","44.4892649","historic"
"0.3125785","44.1972189","historic"
"-0.7040637","44.7645952","leisure"
"-0.5838908","44.8086518","leisure"
"0.2438146","44.8753081","historic"
"-0.5921285","44.8183598","leisure"
"-0.5605889","44.7732235","leisure"
"-0.2676471","44.554838","leisure"
"-0.5620756","44.8308862","leisure"
"-0.5964697","44.7291417","leisure"
"0.2407319","44.5180998","historic"
"0.2404732","44.5180465","historic"
"-0.6296491","44.9188064","leisure"
"0.1155274","44.4607545","historic"
"-0.0438223","44.9354234","historic"
"0.0623146","45.0241701","historic"
"-0.6419299","44.8740185","leisure"
"-0.6493753","44.8648795","leisure"
"-0.3816993","44.6990539","historic"
"-0.2477391","44.5845938","historic"
"0.0396289","44.6335925","historic"
"0.3416454","45.2807638","historic"
"-1.0210372","44.7081677","leisure"
"-0.6565536","44.8853351","leisure"
"0.1695904","45.3847973","historic"
"-0.6671696","44.9041113","leisure"
"0.1925453","45.202202","historic"
"0.215754","45.2253435","historic"
"0.2535865","45.0371974","historic"
"0.3165583","45.4220761","historic"
"-0.8067156","44.506751","leisure"
"-0.5748551","44.8453952","historic"
"-0.8504714","45.3781311","historic"
"-0.7826714","44.8099034","leisure"
"-0.7822207","44.81068","leisure"
"-0.1225458","44.7308968","leisure"
"-0.6638167","44.7922248","leisure"
"-1.12105","44.241507","leisure"
"-0.5403923","44.7715507","leisure"
"-0.5860988","44.7598688","leisure"
"-0.2099157","44.4311466","leisure"
"-0.211627","44.430347","leisure"
"-0.5267389","45.0078015","leisure"
"-0.0227673","44.5607717","leisure"
"-0.5556797","44.7706714","leisure"
"-0.5591016","44.7682656","leisure"
"-0.5770941","44.7648541","leisure"
"-1.1443249","44.7666264","leisure"
"-0.8332711","45.2510948","leisure"
"-0.589292","44.8232066","leisure"
"-0.5750334","44.7612002","leisure"
"-0.5725794","44.8778567","leisure"
"-0.5565571","44.8634338","leisure"
"-0.6474957","44.8403914","leisure"
"-0.5515087","44.8218162","leisure"
"-0.3097168","44.7299926","historic"
"-0.6050466","44.7963105","leisure"
"-0.6573222","44.8041396","leisure"
"-0.5919236","44.8206774","leisure"
"-1.0768031","44.9785539","historic"
"-0.7789456","44.8090381","leisure"
"-0.2400154","44.5572168","leisure"
"0.3254942","44.5235818","historic"
"0.293617","45.5675607","leisure"
"-0.154008","45.4695078","leisure"
"-0.2412424","44.9034998","leisure"
"-0.5915403","44.858969","leisure"
"-0.5706782","44.8754752","leisure"
"-0.5719186","44.785618","leisure"
"-0.5750791","44.7872282","leisure"
"-0.5752171","44.7713631","leisure"
"-0.5722184","44.7557335","leisure"
"-0.5793638","44.7537916","leisure"
"-0.582732","44.7587609","leisure"
"-0.5814074","44.7728471","leisure"
"-0.5443884","44.7696054","leisure"
"-0.5713041","44.7824153","leisure"
"-0.5226485","44.68173","leisure"
"-0.628076","44.8351429","leisure"
"-0.0695436","44.9421602","historic"
"-0.6992717","44.8189878","historic"
"-0.6337475","44.8385351","leisure"
"0.0539688","44.9488","leisure"
"0.1737613","44.5138293","leisure"
"-0.6397674","44.8274538","leisure"
"-0.6227269","44.8254602","leisure"
"-0.5828315","44.8477429","leisure"
"-0.5828227","44.8478405","historic"
"-0.5829442","44.8475745","historic"
"-0.5828994","44.8475719","historic"
"-0.6916134","45.0059727","leisure"
"-0.6002943","44.8810265","leisure"
"-0.6462397","44.8309834","leisure"
"-1.1871463","44.6526726","leisure"
"-0.3231478","44.5720632","historic"
"0.3392253","44.7452169","historic"
"-1.041132","45.0786825","leisure"
"-0.7203725","44.8934319","leisure"
"-0.5419982","44.876765","leisure"
"-0.9192899","44.2138581","historic"
"-0.9169889","44.2041867","leisure"
"-0.6331285","44.8727099","leisure"
"-0.4109799","44.6935086","leisure"
"-0.7280513","44.8658705","leisure"
"-0.6493943","44.8841828","leisure"
"-0.6529393","44.8760941","historic"
"-0.654237","44.8810276","leisure"
"-0.6542563","44.8818811","leisure"
"-1.2049632","44.7180937","leisure"
"-0.4347332","44.9896068","leisure"
"-0.5795281","44.8675406","leisure"
"-0.5847581","44.8696718","leisure"
"-0.5903584","44.8721261","leisure"
"-0.5962174","44.8732684","leisure"
"-0.6039623","44.8725201","leisure"
"-0.6108456","44.8715422","leisure"
"-0.6037563","44.8852986","leisure"
"-0.6342315","44.9177679","leisure"
"-0.6475096","44.8054645","leisure"
"-0.6661615","44.890075","leisure"
"0.3407582","44.3007293","leisure"
"-0.4507403","44.9948732","leisure"
"-0.445088","44.9936913","leisure"
"0.1360993","45.2050938","leisure"
"-0.5969892","44.8655125","leisure"
"-0.6356933","44.868603","leisure"
"-0.9684017","44.6385464","leisure"
"-0.2244415","44.9212313","leisure"
"-0.5435492","44.8737218","leisure"
"-0.8525437","44.691862","leisure"
"-0.7837021","44.5005402","leisure"
"-0.8026071","45.194668","leisure"
"-0.6688827","44.909053","leisure"
"-0.125631","45.0419559","leisure"
"-0.5820595","44.8591393","leisure"
"-0.4301965","44.8812698","leisure"
"-0.1561997","44.8962837","leisure"
"-0.5869276","44.7906605","leisure"
"0.0676399","45.4229941","historic"
"-0.1580493","45.4727936","leisure"
"-1.0347482","44.7046294","leisure"
"-1.288931","44.2074562","leisure"
"-1.1667078","44.6597268","leisure"
"-0.8383853","45.281771","historic"
"-0.4276742","45.4617445","leisure"
"-1.2399978","44.6557985","leisure"
"-0.5921026","44.8164654","leisure"
"-0.6806198","44.8747898","leisure"
"-0.5971937","44.8140175","leisure"
"-0.928014","44.6156806","leisure"
"0.0836301","44.6500851","leisure"
"-0.598252","44.978878","leisure"
"0.0843487","44.6528996","leisure"
"-0.5782588","44.8134216","leisure"
"-0.5629638","44.8232476","leisure"
"-0.8947867","45.3949778","historic"
"-0.7021546","44.8698034","leisure"
"-0.9920969","45.5778605","historic"
"-0.6391792","45.4220739","leisure"
"0.3444778","45.0420466","leisure"
"0.3430783","45.0420993","leisure"
"-0.5214207","45.497854","historic"
"-0.3995512","45.5571098","leisure"
"-0.011845","45.1586399","leisure"
"-0.587488","44.8496935","leisure"
"-0.5126103","44.862191","leisure"
"-0.6650318","44.844225","leisure"
"-0.5588624","44.8514966","historic"
"-0.5600873","44.8525393","historic"
"-0.5417453","44.807192","leisure"
"-0.5417388","44.8066815","leisure"
"-0.5744279","44.8616395","leisure"
"-0.5517388","44.825282","leisure"
"-0.5593514","44.8211266","historic"
"-0.5592913","44.821187","historic"
"-0.5593302","44.821149","historic"
"-0.5593664","44.82111","historic"
"-0.5594046","44.8210716","historic"
"-0.5646601","44.8156116","leisure"
"-0.4963483","44.9293501","leisure"
"-0.5440576","44.8791107","leisure"
"-0.65553","44.8063593","leisure"
"-0.5169651","44.8259074","leisure"
"-0.7150544","44.8918323","historic"
"-0.6251577","44.83864","historic"
"-0.6375248","44.854402","leisure"
"-0.6353303","44.8552228","leisure"
"-0.652614","44.850218","leisure"
"-0.6009024","44.8115128","historic"
"-0.5528826","44.7836237","leisure"
"-0.5491544","44.813961","leisure"
"-0.5407757","44.8072141","leisure"
"-0.5426434","44.8006847","leisure"
"-0.9718007","44.3298135","leisure"
"-0.5449831","44.8744677","leisure"
"-0.4308678","45.434853","leisure"
"-0.5458996","44.7960668","leisure"
"-0.761184","44.6034462","leisure"
"-0.7817392","44.8120626","leisure"
"-0.5140543","44.8928206","leisure"
"-0.6202378","44.8397092","leisure"
"0.3212658","44.8467442","leisure"
"-0.4440023","44.995217","leisure"
"-0.5526498","44.8386313","leisure"
"-0.3389398","44.9915309","leisure"
"-1.2750391","44.2106591","leisure"
"-0.4070567","45.0718604","leisure"
"-0.4953839","44.8737527","leisure"
"-0.5657621","44.7872591","leisure"
"-1.0954622","44.8697884","leisure"
"-0.5614506","44.850284","leisure"
"-0.292175","44.9852494","historic"
"-0.4991164","44.8255221","leisure"
"-0.5293207","44.8416265","historic"
"-0.5293337","44.8416785","historic"
"0.2560742","44.2077141","historic"
"0.2308107","44.1844515","historic"
"0.0781398","44.6542417","leisure"
"0.2944032","44.2499212","historic"
"-0.6525895","44.8404633","leisure"
"0.337108","44.2098647","historic"
"-0.5284173","44.7521418","leisure"
"-0.6499268","44.8485325","leisure"
"0.2797288","45.1540456","leisure"
"0.2428766","45.5015233","leisure"
"0.2408989","45.5007217","leisure"
"-0.3122095","44.7675898","leisure"
"-0.4436129","45.5418253","leisure"
"-0.6144902","44.8457596","leisure"
"-0.2039081","44.9958771","leisure"
"-0.5421278","44.808345","leisure"
"-0.540284","44.8082083","leisure"
"-0.5396905","44.8065695","leisure"
"-0.5407905","44.8075523","leisure"
"-0.539477","44.8066426","leisure"
"-0.6807584","44.8706688","leisure"
"-0.6790063","44.8718368","leisure"
"0.2876639","45.024799","historic"
"0.0564419","44.692047","leisure"
"-0.2298014","44.9120701","leisure"
"-0.6247466","44.832357","leisure"
"-0.5655781","44.8059465","leisure"
"-0.5988234","44.783604","historic"
"-0.4046337","45.0193756","leisure"
"0.3192583","44.8494693","leisure"
"-1.1760871","44.6583198","leisure"
"-0.5038903","44.8964032","leisure"
"-0.6634273","45.1294882","historic"
"-0.6658525","45.1301695","historic"
"-1.0406301","45.5455287","historic"
"-1.0419051","45.5486253","historic"
"-1.0418931","45.5484878","historic"
"0.1140368","44.8568403","leisure"
"-0.4889135","44.7647215","historic"
"-0.3972458","44.7093098","leisure"
"-0.3351821","45.3779455","leisure"
"-0.3212676","45.4018903","leisure"
"-0.5542027","44.7766387","historic"
"-0.6954182","44.9129204","leisure"
"-0.3734809","44.8723829","leisure"
"-0.6127975","44.8142565","historic"
"-0.6056001","44.8154003","historic"
"-0.734954","45.1450273","historic"
"0.1618746","44.4933441","leisure"
"0.1690592","44.4946942","leisure"
"-1.0828047","44.7373215","leisure"
"0.3373119","45.2486393","leisure"
"-0.8108157","44.1996657","leisure"
"-0.7521517","44.3659989","leisure"
"-0.4313487","45.4455063","historic"
"-0.4307487","45.4454526","historic"
"-0.8786551","45.2855251","leisure"
"0.2320034","45.3322204","leisure"
"-0.5524351","45.5697807","leisure"
"-0.3059668","45.521523","historic"
"0.1785544","44.6770083","historic"
"-0.6427307","44.7977283","leisure"
"-0.6040336","44.8518812","leisure"
"-0.5662093","45.3750881","historic"
"-0.1263735","44.7803582","historic"
