,LONGITUDE,LATITUDE,TYPEQU
3955,-0.704593,44.90027,E110
3956,-0.643949,44.911396,E110
3957,-0.619426,44.91111,E110
3958,-0.618587,44.91128,E110
3959,-0.649445,44.916706,E110
3960,-0.607813,44.911,E110
3961,-0.60736,44.91106,E110
3962,-0.666277,44.918045,E110
3963,-0.666138,44.918056,E110
3964,-0.662935,44.918343,E110
3965,-0.662448,44.918278,E110
3966,-0.580621,44.911423,E110
3967,-0.580564,44.911514,E110
3968,-0.580151,44.90703,E110
3969,-0.579986,44.906242,E110
3970,-0.637405,44.912964,E110
3971,-0.639021,44.895653,E110
3972,-0.638901,44.894978,E110
3973,-0.672924,44.85338,E110
3974,-0.664658,44.87563,E110
3975,-0.664564,44.875927,E110
3976,-0.664245,44.8658,E110
3977,-0.664432,44.86556,E110
3978,-0.663692,44.87208,E110
3979,-0.664044,44.87243,E110
3980,-0.66144,44.870995,E110
3981,-0.66165,44.87071,E110
3982,-0.634849,44.93009,E110
3983,-0.658411,44.88091,E110
3984,-0.658667,44.880943,E110
3985,-0.665938,44.862816,E110
3986,-0.66567,44.863564,E110
3987,-0.654899,44.88304,E110
3988,-0.651316,44.88078,E110
3989,-0.651723,44.880795,E110
3990,-0.634081,44.933697,E110
3991,-0.639875,44.90314,E110
3992,-0.639681,44.90329,E110
3993,-0.618663,44.92012,E110
3994,-0.619142,44.92008,E110
3995,-0.666266,44.85969,E110
3996,-0.666246,44.859,E110
3997,-0.639898,44.8994,E110
3998,-0.639936,44.8992,E110
3999,-0.619696,44.925125,E110
4000,-0.619745,44.925087,E110
4001,-0.615158,44.92124,E110
4002,-0.615267,44.92117,E110
4003,-0.616428,44.923435,E110
4004,-0.615948,44.92347,E110
4005,-0.661005,44.879272,E110
4006,-0.660111,44.87996,E110
4007,-0.636337,44.883003,E110
4008,-0.6367,44.88294,E110
4009,-0.646445,44.879173,E110
4010,-0.646903,44.879387,E110
4011,-0.66423,44.878002,E110
4012,-0.66397,44.878094,E110
4013,-0.635118,44.92953,E110
4014,-0.634989,44.919533,E110
4015,-0.634709,44.91913,E110
4016,-0.637916,44.891136,E110
4017,-0.637869,44.890606,E110
4018,-0.634867,44.924294,E110
4019,-0.634696,44.925182,E110
4020,-0.654956,44.882942,E110
4021,-0.671032,44.85331,E110
4022,-0.67024,44.853207,E110
4023,-0.631813,44.786102,E110
4024,-0.685674,44.82389,E110
4025,-0.686151,44.824596,E110
4026,-0.687969,44.829727,E110
4027,-0.6874,44.82896,E110
4028,-0.694018,44.837917,E110
4029,-0.69412,44.837734,E110
4030,-0.506622,44.864277,E110
4031,-0.506489,44.86439,E110
4032,-0.518403,44.87836,E110
4033,-0.500268,44.878616,E110
4034,-0.500175,44.878548,E110
4035,-0.503904,44.87413,E110
4036,-0.504651,44.874523,E110
4037,-0.532829,44.864285,E110
4038,-0.532902,44.863644,E110
4039,-0.521225,44.884148,E110
4040,-0.521207,44.884056,E110
4041,-0.513203,44.862923,E110
4042,-0.513353,44.862904,E110
4043,-0.505517,44.879856,E110
4044,-0.505936,44.879673,E110
4045,-0.52248,44.882927,E110
4046,-0.522539,44.88287,E110
4047,-0.52468,44.88183,E110
4048,-0.502398,44.87599,E110
4049,-0.50237,44.875946,E110
4050,-0.500025,44.878185,E110
4051,-0.500452,44.87791,E110
4052,-0.532406,44.857574,E110
4053,-0.532476,44.85768,E110
4054,-0.502133,44.87317,E110
4055,-0.502422,44.872925,E110
4056,-0.498013,44.867264,E110
4057,-0.495315,44.88112,E110
4058,-0.495434,44.880997,E110
4059,-0.518083,44.87891,E110
4060,-0.517611,44.879486,E110
4061,-0.531924,44.861988,E110
4062,-0.531537,44.86229,E110
4063,-0.512504,44.879898,E110
4064,-0.512461,44.879818,E110
4065,-0.498025,44.88168,E110
4066,-0.497068,44.881584,E110
4067,-0.510794,44.86311,E110
4068,-0.509805,44.86331,E110
4069,-0.49798,44.880554,E110
4070,-0.497945,44.8808,E110
4071,-0.502522,44.870464,E110
4072,-0.501947,44.87039,E110
4073,-0.620796,44.84984,E110
4074,-0.620643,44.84982,E110
4075,-0.637675,44.866302,E110
4076,-0.637541,44.86638,E110
4077,-0.635852,44.86574,E110
4078,-0.635163,44.865475,E110
4079,-0.631588,44.864475,E110
4080,-0.631962,44.864384,E110
4081,-0.629582,44.873627,E110
4082,-0.609897,44.83502,E110
4083,-0.608097,44.835182,E110
4084,-0.62484,44.85635,E110
4085,-0.607407,44.836864,E110
4086,-0.626703,44.861256,E110
4087,-0.626733,44.861324,E110
4088,-0.634133,44.85193,E110
4089,-0.634042,44.853065,E110
4090,-0.634545,44.85359,E110
4091,-0.642377,44.806755,E110
4092,-0.643356,44.806812,E110
4093,-0.656659,44.8056,E110
4094,-0.657435,44.80741,E110
4095,-0.657214,44.806736,E110
4096,-0.658291,44.80927,E110
4097,-0.658362,44.80958,E110
4098,-0.588022,44.81043,E110
4099,-0.587568,44.81045,E110
4100,-0.559955,44.807667,E110
4101,-0.559541,44.807716,E110
4102,-0.551685,44.807617,E110
4103,-0.551026,44.807602,E110
4104,-0.55363,44.807743,E110
4105,-0.553174,44.80774,E110
4106,-0.564053,44.78605,E110
4107,-0.556645,44.807762,E110
4108,-0.556515,44.80772,E110
4109,-0.577796,44.812084,E110
4110,-0.577568,44.812073,E110
4111,-0.61853,44.803867,E110
4112,-0.618115,44.803726,E110
4113,-0.637664,44.812172,E110
4114,-0.636422,44.81254,E110
4115,-0.609312,44.80937,E110
4116,-0.681508,44.798603,E110
4117,-0.681634,44.79859,E110
4118,-0.608679,44.80857,E110
4119,-0.615595,44.805477,E110
4120,-0.616729,44.8052,E110
4121,-0.640555,44.812035,E110
4122,-0.640193,44.811928,E110
4123,-0.687571,44.789722,E110
4124,-0.687289,44.78967,E110
4125,-0.632727,44.804745,E110
4126,-0.622424,44.80418,E110
4127,-0.623029,44.804153,E110
4128,-0.613256,44.808277,E110
4129,-0.61327,44.808304,E110
4130,-0.644727,44.81233,E110
4131,-0.645116,44.81228,E110
4132,-0.615888,44.80807,E110
4133,-0.501299,44.821205,E110
4134,-0.501349,44.821007,E110
4135,-0.550031,44.85576,E110
4136,-0.550332,44.855507,E110
4137,-0.480288,44.823597,E110
4138,-0.479519,44.823864,E110
4139,-0.476199,44.825043,E110
4140,-0.501654,44.81431,E110
4141,-0.5016,44.814056,E110
4142,-0.481694,44.822994,E110
4143,-0.481943,44.82292,E110
4144,-0.507076,44.81741,E110
4145,-0.50659,44.81753,E110
4146,-0.557482,44.851772,E110
4147,-0.556903,44.85223,E110
4148,-0.549826,44.8423,E110
4149,-0.549848,44.842247,E110
4150,-0.50328,44.81805,E110
4151,-0.513345,44.821068,E110
4152,-0.513391,44.8212,E110
4153,-0.56208,44.849354,E110
4154,-0.561985,44.849266,E110
4155,-0.553131,44.85409,E110
4156,-0.5538,44.853855,E110
4157,-0.555591,44.85933,E110
4158,-0.555463,44.8593,E110
4159,-0.559386,44.85762,E110
4160,-0.559357,44.85756,E110
4161,-0.50364,44.81713,E110
4162,-0.562783,44.856033,E110
4163,-0.563082,44.855762,E110
4164,-0.497381,44.822952,E110
4165,-0.497817,44.822845,E110
4166,-0.500031,44.82322,E110
4167,-0.500447,44.82278,E110
4168,-0.564289,44.847435,E110
4169,-0.564384,44.84734,E110
4170,-0.56079,44.844807,E110
4171,-0.561023,44.84487,E110
4172,-0.495635,44.82278,E110
4173,-0.503646,44.816418,E110
4174,-0.498154,44.815033,E110
4175,-0.567668,44.858932,E110
4176,-0.569306,44.860394,E110
4177,-0.50363,44.816364,E110
4178,-0.572933,44.863415,E110
4179,-0.573459,44.86392,E110
4180,-0.486283,44.82266,E110
4181,-0.486145,44.82268,E110
4182,-0.605583,44.869614,E110
4183,-0.605503,44.869553,E110
4184,-0.576569,44.867973,E110
4185,-0.577419,44.86858,E110
4186,-0.589993,44.86821,E110
4187,-0.589685,44.868343,E110
4188,-0.57963,44.867874,E110
4189,-0.580597,44.868332,E110
4190,-0.603604,44.8682,E110
4191,-0.603664,44.868343,E110
4192,-0.598053,44.868,E110
4193,-0.598099,44.867935,E110
4194,-0.6153,44.869164,E110
4195,-0.615847,44.868793,E110
4196,-0.613476,44.870556,E110
4197,-0.613783,44.8704,E110
4198,-0.618293,44.867027,E110
4199,-0.608841,44.86884,E110
4200,-0.608242,44.868984,E110
4201,-0.599115,44.86994,E110
4202,-0.598978,44.86978,E110
4203,-0.578709,44.8602,E110
4204,-0.579034,44.860126,E110
4205,-0.576612,44.860493,E110
4206,-0.576312,44.860565,E110
4207,-0.584507,44.86724,E110
4208,-0.584965,44.86727,E110
4209,-0.502001,44.932793,E110
4210,-0.502171,44.93266,E110
4211,-0.503125,44.932304,E110
4212,-0.503452,44.932457,E110
4213,-0.511075,44.945187,E110
4214,-0.511059,44.944923,E110
4215,-0.500794,44.935406,E110
4216,-0.500766,44.935364,E110
4217,-0.511826,44.95311,E110
4218,-0.49187,44.927593,E110
4219,-0.5102,44.942753,E110
4220,-0.510666,44.943108,E110
4221,-0.511379,44.946796,E110
4222,-0.511329,44.946808,E110
4223,-0.495701,44.929626,E110
4224,-0.495783,44.929726,E110
4225,-0.511849,44.949837,E110
4226,-0.511889,44.94946,E110
4227,-0.497659,44.897354,E110
4228,-0.497731,44.897705,E110
4229,-0.504303,44.895336,E110
4230,-0.50444,44.895294,E110
4231,-0.504461,44.903736,E110
4232,-0.504572,44.90369,E110
4233,-0.50066,44.89872,E110
4234,-0.500856,44.898815,E110
4235,-0.506518,44.90014,E110
4236,-0.506239,44.90013,E110
4237,-0.501128,44.894848,E110
4238,-0.501196,44.89491,E110
4239,-0.493478,44.914513,E110
4240,-0.493414,44.914513,E110
4241,-0.511036,44.888245,E110
4242,-0.511682,44.888035,E110
4243,-0.510155,44.889355,E110
4244,-0.510033,44.88944,E110
4245,-0.507582,44.892014,E110
4246,-0.507719,44.891964,E110
4247,-0.501817,44.90993,E110
4248,-0.493879,44.912804,E110
4249,-0.506286,44.893993,E110
4250,-0.505832,44.89444,E110
4251,-0.494409,44.91989,E110
4252,-0.493585,44.919086,E110
4253,-0.49535,44.908333,E110
4254,-0.495941,44.90926,E110
4255,-0.493007,44.91633,E110
4256,-0.493067,44.91627,E110
4257,-0.559442,44.832123,E110
4258,-0.55643,44.830166,E110
4259,-0.489553,44.86469,E110
4260,-0.489766,44.864853,E110
4261,-0.481391,44.86325,E110
4262,-0.492011,44.859997,E110
4263,-0.4924,44.859734,E110
4264,-0.476758,44.86455,E110
4265,-0.473736,44.865482,E110
4266,-0.494983,44.857876,E110
4267,-0.495035,44.857895,E110
4268,-0.484217,44.863243,E110
4269,-0.490797,44.861668,E110
4270,-0.490831,44.861404,E110
4271,-0.486811,44.863804,E110
4272,-0.492671,44.873863,E110
4273,-0.478074,44.867184,E110
4274,-0.486605,44.87374,E110
4275,-0.497823,44.8699,E110
4276,-0.481522,44.872303,E110
4277,-0.493207,44.875355,E110
4278,-0.490565,44.867523,E110
4279,-0.484554,44.86644,E110
4280,-0.495268,44.871807,E110
4281,-0.475889,44.869144,E110
4282,-0.494931,44.86844,E110
4283,-0.477009,44.87167,E110
4284,-0.489081,44.87423,E110
4285,-0.562663,44.855354,E110
4286,-0.568983,44.84295,E110
4287,-0.563471,44.84153,E110
4288,-0.534717,44.878166,E110
4289,-0.548752,44.861588,E110
4290,-0.723489,44.895687,E110
4291,-0.72287,44.895718,E110
4292,-0.741424,44.88681,E110
4293,-0.74139,44.88649,E110
4294,-0.674251,44.870163,E110
4295,-0.675007,44.870472,E110
4296,-0.707962,44.871243,E110
4297,-0.707662,44.871307,E110
4298,-0.647673,44.85614,E110
4299,-0.648248,44.856205,E110
4300,-0.651798,44.856438,E110
4301,-0.651615,44.856346,E110
4302,-0.642731,44.85633,E110
4303,-0.70996,44.896477,E110
4304,-0.739606,44.882553,E110
4305,-0.739579,44.882717,E110
4306,-0.736371,44.878914,E110
4307,-0.736379,44.878654,E110
4308,-0.728314,44.86488,E110
4309,-0.728742,44.864063,E110
4310,-0.710157,44.86725,E110
4311,-0.710222,44.867283,E110
4312,-0.705559,44.873432,E110
4313,-0.704582,44.873806,E110
4314,-0.710236,44.897583,E110
4315,-0.710393,44.898426,E110
4316,-0.742133,44.897053,E110
4317,-0.710078,44.870857,E110
4318,-0.710099,44.870785,E110
4319,-0.669061,44.866585,E110
4320,-0.712025,44.90334,E110
4321,-0.711953,44.903404,E110
4322,-0.644751,44.85622,E110
4323,-0.644644,44.856133,E110
4324,-0.733891,44.871166,E110
4325,-0.734457,44.87167,E110
4326,-0.711224,44.90082,E110
4327,-0.711104,44.900547,E110
4328,-0.670381,44.865246,E110
4329,-0.670045,44.865147,E110
4330,-0.743926,44.893524,E110
4331,-0.743931,44.892845,E110
4332,-0.742841,44.88999,E110
4333,-0.74282,44.889675,E110
4334,-0.71183,44.904804,E110
4335,-0.657043,44.857,E110
4336,-0.657063,44.856922,E110
4337,-0.748042,44.897243,E110
4338,-0.749201,44.896942,E110
4339,-0.752706,44.895496,E110
4340,-0.752199,44.895878,E110
4341,-0.714778,44.865444,E110
4342,-0.714157,44.865444,E110
4343,-0.723621,44.861,E110
4344,-0.723906,44.86072,E110
4345,-0.725913,44.859833,E110
4346,-0.726543,44.859974,E110
4347,-0.728534,44.860756,E110
4348,-0.728467,44.860695,E110
4349,-0.744871,44.89762,E110
4350,-0.735078,44.89586,E110
4351,-0.735049,44.895798,E110
4352,-0.731149,44.895702,E110
4353,-0.730892,44.89565,E110
4354,-0.741251,44.896957,E110
4355,-0.740012,44.896828,E110
4356,-0.670555,44.864033,E110
4357,-0.670724,44.863132,E110
4358,-0.72616,44.89542,E110
4359,-0.726417,44.895473,E110
4360,-0.651726,44.878307,E110
4361,-0.651825,44.87808,E110
4362,-0.643508,44.885483,E110
4363,-0.644168,44.885685,E110
4364,-0.677129,44.87617,E110
4365,-0.677031,44.87584,E110
4366,-0.647254,44.88498,E110
4367,-0.646985,44.88533,E110
4368,-0.648025,44.8828,E110
4369,-0.647924,44.883785,E110
4370,-0.638493,44.885567,E110
4371,-0.638994,44.88546,E110
4372,-0.650783,44.873165,E110
4373,-0.650792,44.87331,E110
4374,-0.66812,44.892323,E110
4375,-0.668046,44.89234,E110
4376,-0.655053,44.86614,E110
4377,-0.655036,44.866264,E110
4378,-0.647464,44.880215,E110
4379,-0.64739,44.880444,E110
4380,-0.610699,44.886086,E110
4381,-0.628705,44.881046,E110
4382,-0.628677,44.8812,E110
4383,-0.667392,44.8837,E110
4384,-0.667593,44.88368,E110
4385,-0.612119,44.88786,E110
4386,-0.675619,44.878464,E110
4387,-0.675794,44.878433,E110
4388,-0.671123,44.881245,E110
4389,-0.670859,44.88127,E110
4390,-0.673713,44.871426,E110
4391,-0.650875,44.868744,E110
4392,-0.650893,44.868828,E110
4393,-0.604444,44.893913,E110
4394,-0.609735,44.89318,E110
4395,-0.603312,44.891083,E110
4396,-0.596493,44.88697,E110
4397,-0.596703,44.88689,E110
4398,-0.607133,44.889977,E110
4399,-0.603976,44.894512,E110
4400,-0.589323,44.891827,E110
4401,-0.589453,44.891678,E110
4402,-0.607733,44.894573,E110
4403,-0.615348,44.951736,E110
4404,-0.615395,44.951683,E110
4405,-0.610705,44.95552,E110
4406,-0.612955,44.95773,E110
4407,-0.616473,44.94851,E110
4408,-0.616552,44.948353,E110
4409,-0.609792,44.946278,E110
4410,-0.610133,44.94624,E110
4411,-0.609611,44.95252,E110
4412,-0.609455,44.95246,E110
4413,-0.552487,44.87575,E110
4414,-0.552764,44.875725,E110
4415,-0.613294,44.94547,E110
4416,-0.614021,44.945328,E110
4417,-0.619237,44.960453,E110
4418,-0.62535,44.96017,E110
4419,-0.616988,44.945095,E110
4420,-0.616482,44.944714,E110
4421,-0.560622,44.944016,E110
4422,-0.560644,44.94397,E110
4423,-0.660442,44.88814,E110
4424,-0.660558,44.888355,E110
4425,-0.667268,44.891502,E110
4426,-0.667526,44.891766,E110
4427,-0.656956,44.885803,E110
4428,-0.50008,44.84839,E110
4429,-0.49959,44.84845,E110
4430,-0.496795,44.84588,E110
4431,-0.496844,44.845848,E110
4432,-0.49253,44.85205,E110
4433,-0.493486,44.85358,E110
4434,-0.492524,44.845654,E110
4435,-0.492619,44.846966,E110
4436,-0.49644,44.84405,E110
4437,-0.496484,44.84394,E110
4438,-0.713775,44.910625,E110
4439,-0.713675,44.910828,E110
4440,-0.713973,44.918785,E110
4441,-0.713945,44.91874,E110
4442,-0.724002,44.91277,E110
4443,-0.723109,44.912884,E110
4444,-0.713552,44.912426,E110
4445,-0.713628,44.912613,E110
4446,-0.713494,44.915955,E110
4447,-0.713527,44.91606,E110
4448,-0.72247,44.91779,E110
4449,-0.72236,44.91765,E110
4450,-0.716821,44.920025,E110
4451,-0.716869,44.919987,E110
4452,-0.744079,44.917854,E110
4453,-0.743173,44.918156,E110
4454,-0.7586,44.935192,E110
4455,-0.753434,44.92532,E110
4456,-0.753011,44.92506,E110
4457,-0.742587,44.914318,E110
4458,-0.741651,44.91398,E110
4459,-0.722033,44.915794,E110
4460,-0.722094,44.915756,E110
4461,-0.760095,44.931564,E110
4462,-0.759838,44.931896,E110
4463,-0.744851,44.91498,E110
4464,-0.745142,44.91554,E110
4465,-0.746395,44.92176,E110
4466,-0.746923,44.92207,E110
4467,-0.756829,44.92751,E110
4468,-0.757415,44.927925,E110
4469,-0.75831,44.933887,E110
4470,-0.75756,44.934814,E110
4471,-0.73397,44.92016,E110
4472,-0.733886,44.920242,E110
4473,-0.730521,44.9242,E110
4474,-0.729796,44.92379,E110
4475,-0.667256,44.85777,E110
4476,-0.724806,44.920288,E110
4477,-0.724072,44.919945,E110
4478,-0.727406,44.92276,E110
4479,-0.727903,44.922977,E110
4480,-0.740808,44.91141,E110
4481,-0.741706,44.910995,E110
4482,-0.734672,44.918324,E110
4483,-0.734488,44.91861,E110
4484,-0.668195,44.892303,E110
4485,-0.674189,44.888573,E110
4486,-0.674181,44.888065,E110
4487,-0.724714,44.907833,E110
4488,-0.724629,44.908466,E110
4489,-0.678619,44.88207,E110
4490,-0.678755,44.88202,E110
4491,-0.675121,44.885384,E110
4492,-0.738133,44.91315,E110
4493,-0.738044,44.913155,E110
4494,-0.679325,44.879883,E110
4495,-0.679573,44.88,E110
4496,-0.678084,44.878365,E110
4497,-0.677913,44.87826,E110
4498,-0.732931,44.922665,E110
4499,-0.733262,44.922104,E110
4500,-0.67759,44.859608,E110
4501,-0.677622,44.859325,E110
4502,-0.679262,44.86597,E110
4503,-0.679342,44.86584,E110
4504,-0.67865,44.871334,E110
4505,-0.678676,44.87154,E110
4506,-0.676496,44.883915,E110
4507,-0.676621,44.883884,E110
4508,-0.677531,44.873795,E110
4509,-0.677559,44.873833,E110
4510,-0.674787,44.885506,E110
4511,-0.631168,44.77161,E110
4512,-0.631579,44.771904,E110
4513,-0.63447,44.77338,E110
4514,-0.63421,44.77327,E110
4515,-0.583163,44.77396,E110
4516,-0.583858,44.773937,E110
4517,-0.573429,44.77986,E110
4518,-0.572838,44.77972,E110
4519,-0.580112,44.77453,E110
4520,-0.579604,44.774696,E110
4521,-0.57651,44.781944,E110
4522,-0.576824,44.782898,E110
4523,-0.576738,44.775978,E110
4524,-0.577291,44.77552,E110
4525,-0.580186,44.797146,E110
4526,-0.579905,44.79611,E110
4527,-0.555565,44.780914,E110
4528,-0.547167,44.78158,E110
4529,-0.54533,44.77331,E110
4530,-0.564999,44.781612,E110
4531,-0.56509,44.781643,E110
4532,-0.55912,44.781097,E110
4533,-0.5593,44.781147,E110
4534,-0.538762,44.775097,E110
4535,-0.543682,44.776672,E110
4536,-0.55224,44.775955,E110
4537,-0.554566,44.77792,E110
4538,-0.53576,44.778267,E110
4539,-0.532584,44.776646,E110
4540,-0.517472,44.9001,E110
4541,-0.517356,44.900475,E110
4542,-0.532187,44.943886,E110
4543,-0.53116,44.943504,E110
4544,-0.520317,44.899982,E110
4545,-0.520381,44.89999,E110
4546,-0.512824,44.90121,E110
4547,-0.512922,44.901154,E110
4548,-0.515084,44.927765,E110
4549,-0.509123,44.933872,E110
4550,-0.509176,44.9339,E110
4551,-0.536323,44.945683,E110
4552,-0.537038,44.94595,E110
4553,-0.514725,44.93559,E110
4554,-0.514805,44.935658,E110
4555,-0.511389,44.934593,E110
4556,-0.511566,44.93458,E110
4557,-0.517664,44.913685,E110
4558,-0.517972,44.91354,E110
4559,-0.533686,44.960213,E110
4560,-0.533672,44.9606,E110
4561,-0.516344,44.909824,E110
4562,-0.515763,44.909454,E110
4563,-0.483912,44.92305,E110
4564,-0.483172,44.92155,E110
4565,-0.50739,44.933746,E110
4566,-0.507401,44.93372,E110
4567,-0.533991,44.960827,E110
4568,-0.517238,44.91114,E110
4569,-0.517176,44.91116,E110
4570,-0.517289,44.91619,E110
4571,-0.514096,44.89197,E110
4572,-0.514158,44.89194,E110
4573,-0.513577,44.893185,E110
4574,-0.513652,44.892776,E110
4575,-0.513707,44.89527,E110
4576,-0.513779,44.895206,E110
4577,-0.509349,44.903233,E110
4578,-0.509254,44.903336,E110
4579,-0.517444,44.91847,E110
4580,-0.534292,44.944675,E110
4581,-0.533204,44.944313,E110
4582,-0.515654,44.89943,E110
4583,-0.516053,44.900333,E110
4584,-0.536941,44.948437,E110
4585,-0.537545,44.947556,E110
4586,-0.517042,44.915092,E110
4587,-0.517196,44.914707,E110
4588,-0.484221,44.924553,E110
4589,-0.484116,44.924297,E110
4590,-0.533919,44.956257,E110
4591,-0.53386,44.956333,E110
4592,-0.481435,44.91993,E110
4593,-0.481175,44.91962,E110
4594,-0.529,44.94185,E110
4595,-0.528571,44.941685,E110
4596,-0.508295,44.905643,E110
4597,-0.508256,44.90562,E110
4598,-0.515287,44.91967,E110
4599,-0.518369,44.91824,E110
4600,-0.518075,44.918213,E110
4601,-0.5134,44.89968,E110
4602,-0.514652,44.899216,E110
4603,-0.510049,44.90164,E110
4604,-0.510275,44.901203,E110
4605,-0.521345,44.897167,E110
4606,-0.521422,44.89717,E110
4607,-0.534533,44.95332,E110
4608,-0.534369,44.953728,E110
4609,-0.516659,44.907166,E110
4610,-0.516611,44.907204,E110
4611,-0.534607,45.01062,E110
4612,-0.534577,45.010555,E110
4613,-0.530814,45.00991,E110
4614,-0.551139,45.00444,E110
4615,-0.535552,45.01251,E110
4616,-0.535852,45.012238,E110
4617,-0.543072,44.91714,E110
4618,-0.542925,44.91702,E110
4619,-0.553963,45.000504,E110
4620,-0.553961,45.000465,E110
4621,-0.544361,44.920063,E110
4622,-0.544387,44.92028,E110
4623,-0.534413,45.01359,E110
4624,-0.534596,45.013664,E110
4625,-0.537653,44.98343,E110
4626,-0.537433,44.98257,E110
4627,-0.543375,44.991585,E110
4628,-0.543273,44.991364,E110
4629,-0.532638,45.011044,E110
4630,-0.532643,45.011112,E110
4631,-0.539224,44.9452,E110
4632,-0.539264,44.945217,E110
4633,-0.536555,45.013306,E110
4634,-0.536338,45.013493,E110
4635,-0.539211,45.0115,E110
4636,-0.539288,45.011517,E110
4637,-0.541688,44.98941,E110
4638,-0.541679,44.989468,E110
4639,-0.53397,44.967937,E110
4640,-0.533974,44.9676,E110
4641,-0.546049,44.931114,E110
4642,-0.545978,44.931602,E110
4643,-0.548948,45.00616,E110
4644,-0.534997,44.908566,E110
4645,-0.534896,44.908577,E110
4646,-0.541516,44.942505,E110
4647,-0.542542,44.94108,E110
4648,-0.531926,44.898678,E110
4649,-0.531928,44.898903,E110
4650,-0.545782,44.925896,E110
4651,-0.545859,44.92611,E110
4652,-0.528316,45.008987,E110
4653,-0.527974,45.003963,E110
4654,-0.52992,45.007423,E110
4655,-0.52496,45.007744,E110
4656,-0.528769,45.008923,E110
4657,-0.524774,44.90068,E110
4658,-0.524462,44.90176,E110
4659,-0.482505,44.925724,E110
4660,-0.482755,44.925663,E110
4661,-0.518134,44.904396,E110
4662,-0.518859,44.90422,E110
4663,-0.503875,44.905327,E110
4664,-0.503885,44.90529,E110
4665,-0.468771,44.956753,E110
4666,-0.468913,44.957207,E110
4667,-0.501121,44.90489,E110
4668,-0.50098,44.904865,E110
4669,-0.49663,44.903645,E110
4670,-0.496566,44.903637,E110
4671,-0.479681,44.971172,E110
4672,-0.479732,44.97118,E110
4673,-0.481728,44.98306,E110
4674,-0.481593,44.982937,E110
4675,-0.467381,44.95091,E110
4676,-0.467533,44.950897,E110
4677,-0.472012,44.939617,E110
4678,-0.47231,44.939102,E110
4679,-0.468076,44.95352,E110
4680,-0.468198,44.95447,E110
4681,-0.473885,44.93032,E110
4682,-0.474028,44.929974,E110
4683,-0.49533,44.906586,E110
4684,-0.495595,44.90554,E110
4685,-0.500011,45.00069,E110
4686,-0.500241,45.0007,E110
4687,-0.504233,45.00137,E110
4688,-0.504064,45.001312,E110
4689,-0.469473,44.943707,E110
4690,-0.469822,44.943398,E110
4691,-0.494336,44.999317,E110
4692,-0.493546,44.999065,E110
4693,-0.482198,44.964073,E110
4694,-0.482231,44.964188,E110
4695,-0.477134,44.9283,E110
4696,-0.47718,44.92822,E110
4697,-0.485948,44.991497,E110
4698,-0.485898,44.99151,E110
4699,-0.478655,44.927666,E110
4700,-0.478898,44.927498,E110
4701,-0.473614,44.932293,E110
4702,-0.473701,44.932068,E110
4703,-0.512456,45.00365,E110
4704,-0.512517,45.003613,E110
4705,-0.523476,45.009205,E110
4706,-0.528985,45.008923,E110
4707,-0.509251,44.929634,E110
4708,-0.508672,44.9293,E110
4709,-0.506958,44.928867,E110
4710,-0.506019,44.92866,E110
4711,-0.50331,44.92775,E110
4712,-0.502955,44.927544,E110
4713,-0.534326,44.855865,E110
4714,-0.534516,44.855858,E110
4715,-0.646796,44.84146,E110
4716,-0.646906,44.841404,E110
4717,-0.517917,44.879105,E110
4718,-0.517867,44.87911,E110
4719,-0.647487,44.83495,E110
4720,-0.647427,44.834995,E110
4721,-0.625581,44.82662,E110
4722,-0.62566,44.82667,E110
4723,-0.633919,44.830223,E110
4724,-0.633996,44.83024,E110
4725,-0.639866,44.830135,E110
4726,-0.639831,44.83018,E110
4727,-0.644864,44.832584,E110
4728,-0.644942,44.83262,E110
4729,-0.619879,44.826572,E110
4730,-0.619957,44.826607,E110
4731,-0.61418,44.827164,E110
4732,-0.614267,44.827152,E110
4733,-0.655966,44.850002,E110
4734,-0.655894,44.85006,E110
4735,-0.668319,44.858517,E110
4736,-0.651319,44.844196,E110
4737,-0.651361,44.84427,E110
4738,-0.658313,44.84422,E110
4739,-0.658219,44.84414,E110
4740,-0.531581,44.857754,E110
4741,-0.531493,44.857765,E110
4742,-0.519699,44.86224,E110
4743,-0.51976,44.862213,E110
4744,-0.519718,44.858707,E110
4745,-0.519726,44.858643,E110
4746,-0.518153,44.85496,E110
4747,-0.51822,44.855022,E110
4748,-0.524869,44.86406,E110
4749,-0.524948,44.8641,E110
4750,-0.522729,44.868526,E110
4751,-0.522654,44.868546,E110
4752,-0.520171,44.872807,E110
4753,-0.520231,44.87274,E110
4754,-0.519272,44.876053,E110
4755,-0.519344,44.875988,E110
4756,-0.513118,44.854088,E110
4757,-0.513235,44.854137,E110
4758,-0.50887,44.850777,E110
4759,-0.508928,44.850704,E110
4760,-0.510414,44.845898,E110
4761,-0.523542,44.879864,E110
4762,-0.523489,44.87983,E110
4763,-0.523916,44.882187,E110
4764,-0.523841,44.8822,E110
4765,-0.610207,44.828796,E110
4766,-0.610283,44.828804,E110
4767,-0.604595,44.830162,E110
4768,-0.604571,44.83019,E110
4769,-0.597899,44.831604,E110
4770,-0.599117,44.83124,E110
4771,-0.593156,44.8331,E110
4772,-0.593093,44.833096,E110
4773,-0.588815,44.834927,E110
4774,-0.58885,44.83488,E110
4775,-0.589306,44.83746,E110
4776,-0.589191,44.837437,E110
