"INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"33117","2022",2,2,0,100,0,155950,1621,"96.5"
"33118","2022",25,25,0,100,0,"422698.28","3684.56","113.4"
"33119","2022",411,169,242,"41.1192214111922","58.8807785888078","244217.092457421","3698.03163017032","66.3795620437956"
"33120","2022",26,26,0,100,0,"246702.538461538","2368.15384615385","106.807692307692"
"33121","2022",3,3,0,100,0,"327506.666666667",2060,163
"33122","2022",156,134,22,"85.8974358974359","14.1025641025641","437185.730769231","4291.0641025641","104.461538461538"
"33123","2022",29,29,0,100,0,"264308.068965517","2262.1724137931",120
"33124","2022",4,4,0,100,0,"160562.5","1848.25","77.25"
"33125","2022",34,34,0,100,0,"220270.147058824","2167.64705882353","100.147058823529"
"33126","2022",11,11,0,100,0,"198400.727272727","2084.81818181818","104.727272727273"
"33127","2022",5,5,0,100,0,"170183.4","1901.4","91.6"
"33128","2022",10,10,0,100,0,141384,"1577.9","88.5"
"33129","2022",2,2,0,100,0,201656,"1746.5","121.5"
"33130","2022",14,13,1,"92.8571428571429","7.14285714285714","349904.428571429","2542.85714285714","131.571428571429"
"33131","2022",7,7,0,100,0,"275282.857142857",1989,"146.142857142857"
"33132","2022",6,6,0,100,0,"219666.833333333","2241.66666666667","97.5"
"33133","2022",1,1,0,100,0,510000,3290,155
"33134","2022",6,6,0,100,0,"240231.833333333","1678.5",142
"33135","2022",1,1,0,100,0,205000,2500,82
"33136","2022",5,5,0,100,0,"210780.2","1930.6","113.6"
"33137","2022",7,7,0,100,0,"190546.857142857",1885,111
"33138","2022",135,113,22,"83.7037037037037","16.2962962962963","174097.6","1885.42962962963","92.2148148148148"
"33139","2022",2,2,0,100,0,149000,1461,"98.5"
"33140","2022",86,73,13,"84.8837209302326","15.1162790697674","253394.779069767","2945.79069767442","89.6976744186046"
"33141","2022",7,7,0,100,0,358590,"3662.14285714286","98.8571428571429"
"33142","2022",31,31,0,100,0,"239873.451612903","2314.1935483871","105.709677419355"
"33143","2022",40,37,3,"92.5","7.5","222755.975","2350.15","93.375"
"33144","2022",9,9,0,100,0,"246527.777777778","2280.88888888889","112.333333333333"
"33145","2022",15,13,2,"86.6666666666667","13.3333333333333",300959,"2470.73333333333","124.733333333333"
"33146","2022",41,41,0,100,0,"216368.902439024",2017,"108.878048780488"
"33147","2022",6,6,0,100,0,235455,"2140.66666666667","108.5"
"33148","2022",1,1,0,100,0,91500,769,119
"33150","2022",3,3,0,100,0,"188666.666666667",1971,102
"33151","2022",11,11,0,100,0,"147126.363636364","1422.36363636364","110.454545454545"
"33152","2022",1,1,0,100,0,148000,2056,72
"33153","2022",1,1,0,100,0,118000,1073,110
"33154","2022",31,30,1,"96.7741935483871","3.2258064516129","125725.548387097","1470.12903225806","91.7096774193548"
"33155","2022",3,3,0,100,0,173960,1872,"93.6666666666667"
"33156","2022",2,2,0,100,0,249750,"2211.5","117.5"
"33157","2022",9,9,0,100,0,"306744.444444444","2524.22222222222","123.888888888889"
"33159","2022",33,28,5,"84.8484848484848","15.1515151515152","126342.424242424","1536.42424242424",78
"33160","2022",10,10,0,100,0,"151789.7","1532.3","109.2"
"33161","2022",13,13,0,100,0,"156986.153846154","1592.46153846154","105.384615384615"
"33162","2022",389,210,179,"53.9845758354756","46.0154241645244","320625.809768638","3919.0822622108","80.6118251928021"
"33163","2022",4,4,0,100,0,"279022.5","2558.25","113.75"
"33164","2022",21,21,0,100,0,"235970.619047619","2515.71428571429","96.6666666666667"
"33165","2022",61,28,33,"45.9016393442623","54.0983606557377","255157.098360656","3439.16393442623","74.2786885245902"
"33166","2022",8,8,0,100,0,"176568.75","1490.25","128.125"
"33167","2022",241,120,121,"49.792531120332","50.207468879668","261897.029045643","3502.02904564315","77.103734439834"
"33168","2022",10,10,0,100,0,179388,"2067.2","84.1"
"33170","2022",5,5,0,100,0,256760,1819,"146.4"
"33171","2022",3,3,0,100,0,"198333.333333333","1185.66666666667","155.333333333333"
"33172","2022",1,1,0,100,0,170000,2179,78
"33173","2022",2,2,0,100,0,162500,1074,"125.5"
"33174","2022",13,13,0,100,0,"311901.538461538","2231.76923076923","132.615384615385"
"33175","2022",9,9,0,100,0,"234733.333333333","1766.33333333333","133.111111111111"
"33176","2022",4,4,0,100,0,179375,"1651.25","98.25"
"33177","2022",37,36,1,"97.2972972972973","2.7027027027027","222438.108108108","2342.43243243243","100.513513513514"
"33178","2022",5,5,0,100,0,"324025.6","2297.2",149
"33179","2022",48,38,10,"79.1666666666667","20.8333333333333","204868.4375","2331.47916666667","85.9583333333333"
"33180","2022",2,2,0,100,0,375000,"3689.5","117.5"
"33181","2022",6,6,0,100,0,214575,2210,"106.333333333333"
"33182","2022",15,15,0,100,0,"202421.333333333","1904.53333333333","127.8"
"33183","2022",20,20,0,100,0,"257359.25","2733.8","95.4"
"33184","2022",8,8,0,100,0,"184662.5",1831,"97.875"
"33185","2022",35,27,8,"77.1428571428572","22.8571428571429","275293.628571429","2639.05714285714","102.342857142857"
"33186","2022",16,16,0,100,0,157875,"1326.25","121.875"
"33187","2022",24,15,9,"62.5","37.5","132893.958333333","1537.91666666667","89.9583333333333"
"33188","2022",3,3,0,100,0,223400,"2041.33333333333",114
"33189","2022",4,3,1,75,25,196660,"1421.5","143.25"
"33190","2022",4,4,0,100,0,105625,"1029.75","115.5"
"33191","2022",7,7,0,100,0,"140471.428571429","1647.85714285714","84.8571428571429"
"33192","2022",398,164,234,"41.2060301507538","58.7939698492462","288604.095477387","3875.06783919598","75.7060301507538"
"33193","2022",24,24,0,100,0,278702,"2855.75","100.416666666667"
"33194","2022",11,11,0,100,0,"191789.272727273","1752.18181818182","116.727272727273"
"33195","2022",22,20,2,"90.9090909090909","9.09090909090909","173983.363636364","1876.36363636364","96.9090909090909"
"33196","2022",4,4,0,100,0,"278287.5","2617.5",106
"33197","2022",9,9,0,100,0,"188794.444444444","1728.22222222222",112
"33198","2022",31,30,1,"96.7741935483871","3.2258064516129","176559.677419355","1917.45161290323","95.0967741935484"
"33199","2022",487,357,130,"73.305954825462","26.694045174538","438601.786447639","5148.06160164271","84.5852156057495"
"33200","2022",203,99,104,"48.7684729064039","51.2315270935961","295667.960591133","3880.0197044335","77.3448275862069"
"33201","2022",12,10,2,"83.3333333333333","16.6666666666667","277066.666666667","2750.16666666667","105.083333333333"
"33202","2022",19,19,0,100,0,"275555.368421053","2702.57894736842","103.894736842105"
"33203","2022",128,90,38,"70.3125","29.6875","244127.984375","3735.2265625","67.953125"
"33204","2022",10,9,1,90,10,127550,1532,"90.6"
"33205","2022",18,17,1,"94.4444444444444","5.55555555555556","231686.111111111",2987,"95.7777777777778"
"33206","2022",14,14,0,100,0,"311499.714285714","2943.14285714286","107.071428571429"
"33207","2022",89,85,4,"95.5056179775281","4.49438202247191","281422.348314607","3130.55056179775","92.0112359550562"
"33208","2022",26,26,0,100,0,"175233.230769231","2097.61538461538","90.1538461538462"
"33209","2022",7,7,0,100,0,"265101.428571429","2706.57142857143","117.571428571429"
"33211","2022",4,4,0,100,0,168675,2147,93
"33212","2022",2,2,0,100,0,250000,"2552.5","93.5"
"33213","2022",53,41,12,"77.3584905660377","22.6415094339623","355549.245283019","3737.09433962264","95.5283018867924"
"33214","2022",260,180,80,"69.2307692307692","30.7692307692308","335259.107692308","5220.5","67.1846153846154"
"33215","2022",1,1,0,100,0,235000,1911,123
"33216","2022",1,1,0,100,0,239000,2173,110
"33218","2022",19,19,0,100,0,212506,"1828.31578947368","121.842105263158"
"33219","2022",29,27,2,"93.1034482758621","6.89655172413793","227989.655172414","2492.24137931034","92.9310344827586"
"33220","2022",22,22,0,100,0,221480,"2346.59090909091","91.7272727272727"
"33221","2022",7,7,0,100,0,127269,"1301.85714285714","97.2857142857143"
"33222","2022",6,6,0,100,0,212440,"2050.33333333333","104.5"
"33223","2022",2,2,0,100,0,134000,"1348.5","98.5"
"33224","2022",2,2,0,100,0,248725,"2159.5","109.5"
"33225","2022",33,31,2,"93.9393939393939","6.06060606060606","259956.727272727","2334.66666666667","112.454545454545"
"33226","2022",43,35,8,"81.3953488372093","18.6046511627907","245407.976744186","2341.79069767442","108.906976744186"
"33227","2022",162,81,81,50,50,"170688.37654321","2185.22839506173","79.5123456790123"
"33228","2022",7,7,0,100,0,"202657.142857143","1520.71428571429",129
"33229","2022",162,115,47,"70.9876543209877","29.0123456790123","403259.641975309","5053.61111111111","80.9444444444444"
"33230","2022",4,4,0,100,0,198975,"1764.25","118.25"
"33232","2022",2,2,0,100,0,175500,1508,"119.5"
"33233","2022",39,37,2,"94.8717948717949","5.12820512820513","211161.282051282","1916.10256410256","113.487179487179"
"33234","2022",53,46,7,"86.7924528301887","13.2075471698113","455613.943396226",4151,"112.037735849057"
"33235","2022",4,4,0,100,0,196250,1413,138
"33236","2022",228,172,56,"75.4385964912281","24.5614035087719","917114.807017544","9577.22368421053","95.7017543859649"
"33237","2022",13,13,0,100,0,"245256.153846154","2284.61538461538","107.769230769231"
"33238","2022",116,114,2,"98.2758620689655","1.72413793103448","395881.413793103","3964.48275862069","103.362068965517"
"33239","2022",8,8,0,100,0,"245368.75","2587.75","104.125"
"33240","2022",125,84,41,"67.2","32.8","156418.52","1789.072","88.52"
"33241","2022",4,4,0,100,0,"238089.75","2718.25",92
"33242","2022",5,5,0,100,0,246607,1590,158
"33243","2022",472,283,189,"59.9576271186441","40.0423728813559","225246.029661017","2722.29449152542","82.7457627118644"
"33244","2022",4,4,0,100,0,310826,"3004.5",102
"33245","2022",9,9,0,100,0,"450294.444444444","4280.55555555556",112
"33246","2022",3,3,0,100,0,188000,"1564.33333333333","125.666666666667"
"33247","2022",2,2,0,100,0,217750,2284,93
"33248","2022",44,44,0,100,0,"238240.568181818","2497.86363636364","96.4545454545455"
"33249","2022",232,90,142,"38.7931034482759","61.2068965517241","219797.918103448","2894.40086206897","75.926724137931"
"33250","2022",3,3,0,100,0,"193666.666666667","1319.66666666667","144.666666666667"
"33251","2022",7,6,1,"85.7142857142857","14.2857142857143","270255.714285714","2585.28571428571","110.714285714286"
"33252","2022",6,6,0,100,0,"315441.666666667","3266.83333333333","95.6666666666667"
"33253","2022",17,17,0,100,0,"255504.117647059","2218.05882352941","116.529411764706"
"33254","2022",6,6,0,100,0,218850,1984,"119.166666666667"
"33255","2022",1,0,1,0,100,100000,1667,60
"33256","2022",58,45,13,"77.5862068965517","22.4137931034483","306424.413793103","3378.39655172414","92.051724137931"
"33257","2022",4,4,0,100,0,123225,"1782.75","71.5"
"33258","2022",5,5,0,100,0,146100,"1388.6","104.4"
"33259","2022",15,13,2,"86.6666666666667","13.3333333333333",226541,"2193.86666666667","107.066666666667"
"33260","2022",15,15,0,100,0,298388,"3317.73333333333","103.133333333333"
"33261","2022",15,15,0,100,0,"196339.333333333",1690,"113.133333333333"
"33262","2022",52,50,2,"96.1538461538462","3.84615384615385","291876.634615385","2981.17307692308","102.365384615385"
"33263","2022",4,4,0,100,0,"360272.5","3433.25","108.75"
"33264","2022",5,5,0,100,0,214878,"1863.2",122
"33266","2022",11,11,0,100,0,"320173.636363636","2297.09090909091","133.636363636364"
"33268","2022",57,56,1,"98.2456140350877","1.75438596491228","257839.473684211","2735.63157894737","97.7543859649123"
"33269","2022",7,7,0,100,0,"186278.571428571","2027.14285714286","109.142857142857"
"33270","2022",1,1,0,100,0,150000,1829,82
"33271","2022",2,2,0,100,0,207500,"2037.5",104
"33272","2022",13,13,0,100,0,"244973.076923077","2184.69230769231",119
"33273","2022",97,70,27,"72.1649484536082","27.8350515463918","363773.432989691","3988.88659793814","92.4226804123711"
"33274","2022",41,37,4,"90.2439024390244","9.75609756097561","408253.170731707","3776.68292682927","110.365853658537"
"33275","2022",2,2,0,100,0,397350,"3878.5",86
"33276","2022",1,1,0,100,0,215000,2263,95
"33277","2022",5,5,0,100,0,243910,"2122.6",101
"33278","2022",2,2,0,100,0,359065,1237,293
"33279","2022",9,9,0,100,0,"239466.666666667","2416.66666666667","101.777777777778"
"33280","2022",2,2,0,100,0,157500,"1462.5",130
"33281","2022",1273,432,841,"33.9355852317361","66.0644147682639","297422.916732129","4049.78161822467","73.7030636292223"
"33282","2022",6,6,0,100,0,160950,"1324.83333333333","120.333333333333"
"33283","2022",3,3,0,100,0,336670,"2296.66666666667","128.333333333333"
"33284","2022",165,153,12,"92.7272727272727","7.27272727272727","415183.072727273","3897.4","107.866666666667"
"33285","2022",10,10,0,100,0,"190901.2","1721.9","118.9"
"33287","2022",9,9,0,100,0,"145209.444444444","1421.66666666667",115
"33288","2022",2,2,0,100,0,158750,2242,77
"33289","2022",24,23,1,"95.8333333333333","4.16666666666667","135431.666666667","1366.625","104.875"
"33290","2022",20,20,0,100,0,286761,"2881.6","107.35"
"33291","2022",2,2,0,100,0,116500,936,136
"33292","2022",1,1,0,100,0,170000,1789,95
"33293","2022",61,42,19,"68.8524590163934","31.1475409836066","278105.590163934",3160,"91.3934426229508"
"33294","2022",6,6,0,100,0,"169451.666666667","1937.5","86.3333333333333"
"33295","2022",1,1,0,100,0,142000,1651,86
"33296","2022",9,9,0,100,0,"250388.888888889","2168.44444444444",117
"33297","2022",33,33,0,100,0,"315269.212121212","2639.51515151515","122.545454545455"
"33298","2022",11,10,1,"90.9090909090909","9.09090909090909","423216.363636364","3734.63636363636","115.818181818182"
"33299","2022",7,7,0,100,0,"181296.428571429","1983.14285714286","101.285714285714"
"33300","2022",19,19,0,100,0,"299188.684210526","3054.52631578947","105.052631578947"
"33301","2022",6,6,0,100,0,"268794.666666667","2340.83333333333","118.833333333333"
"33302","2022",7,7,0,100,0,"317395.714285714","3319.57142857143","104.857142857143"
"33303","2022",8,8,0,100,0,"371387.5",2842,"133.875"
"33304","2022",1,1,0,100,0,340000,3400,100
"33305","2022",6,6,0,100,0,167000,"1641.66666666667","103.166666666667"
"33306","2022",6,6,0,100,0,240570,"2465.83333333333","104.5"
"33307","2022",30,30,0,100,0,239610,"2160.53333333333","119.5"
"33308","2022",2,2,0,100,0,239450,1977,"113.5"
"33309","2022",10,10,0,100,0,"210749.7","2534.5","107.6"
"33310","2022",4,4,0,100,0,345500,"2055.25","172.5"
"33311","2022",22,13,9,"59.0909090909091","40.9090909090909","173060.454545455","2139.5","83.4090909090909"
"33312","2022",135,94,41,"69.6296296296296","30.3703703703704","295913.311111111","3506.78518518519","87.237037037037"
"33314","2022",64,60,4,"93.75","6.25","182512.796875","1976.375","92.734375"
"33315","2022",23,23,0,100,0,"176595.652173913","1684.52173913043","108.347826086957"
"33316","2022",10,10,0,100,0,132545,1504,"103.4"
"33317","2022",16,16,0,100,0,"259461.875","2571.3125","104.5"
"33318","2022",866,501,365,"57.8521939953811","42.1478060046189","346194.830254042","4125.27136258661","84.7944572748268"
"33319","2022",10,10,0,100,0,138170,"1238.2",108
"33320","2022",4,4,0,100,0,237500,"1851.25","149.75"
"33321","2022",15,15,0,100,0,"246517.333333333","2568.26666666667","96.9333333333333"
"33322","2022",81,79,2,"97.5308641975309","2.46913580246914","399889.913580247","3539.56790123457","115.469135802469"
"33323","2022",9,9,0,100,0,"222856.333333333","2182.66666666667","108.111111111111"
"33324","2022",100,55,45,55,45,"120653.59","1412.92","81.69"
"33325","2022",20,20,0,100,0,199440,"1879.1","106.5"
"33326","2022",2,2,0,100,0,155000,"1457.5","108.5"
"33327","2022",44,43,1,"97.7272727272727","2.27272727272727","234156.340909091","2577.68181818182","96.0909090909091"
"33328","2022",4,4,0,100,0,208750,2199,"96.5"
"33329","2022",3,3,0,100,0,"144666.666666667","1112.66666666667","122.333333333333"
"33330","2022",52,50,2,"96.1538461538462","3.84615384615385","412845.153846154","3394.19230769231","123.057692307692"
"33331","2022",10,10,0,100,0,191122,"1609.8","127.9"
"33332","2022",8,8,0,100,0,"221189.375","1800.75","121.625"
"33333","2022",30,30,0,100,0,"388282.666666667","3827.73333333333","103.6"
"33334","2022",41,36,5,"87.8048780487805","12.1951219512195",247271,"2893.73170731707","89.9512195121951"
"33335","2022",2,2,0,100,0,321000,4437,80
"33336","2022",22,22,0,100,0,"180879.181818182","2001.13636363636","90.5909090909091"
"33337","2022",39,39,0,100,0,"204140.871794872","2019.02564102564","100.820512820513"
"33339","2022",18,18,0,100,0,"304201.277777778","2442.38888888889","118.166666666667"
"33341","2022",26,26,0,100,0,"230860.653846154","2276.53846153846","106.961538461538"
"33342","2022",12,12,0,100,0,"175544.416666667","1572.08333333333","126.416666666667"
"33343","2022",14,14,0,100,0,"228642.857142857","2353.78571428571","99.9285714285714"
"33344","2022",7,7,0,100,0,"193857.142857143","1692.71428571429","107.857142857143"
"33345","2022",5,5,0,100,0,233250,"2375.6",98
"33346","2022",7,7,0,100,0,"206892.714285714","1572.71428571429","130.714285714286"
"33347","2022",6,6,0,100,0,"140183.333333333","1497.16666666667","99.1666666666667"
"33348","2022",22,22,0,100,0,"192360.090909091","1862.77272727273","102.090909090909"
"33349","2022",24,24,0,100,0,"385694.583333333","3791.16666666667","101.583333333333"
"33350","2022",29,29,0,100,0,"204936.206896552","2027.31034482759","102.448275862069"
"33351","2022",20,20,0,100,0,"143080.05","1464.55","97.4"
"33352","2022",68,61,7,"89.7058823529412","10.2941176470588","145940.205882353","1503.39705882353","96.5294117647059"
"33353","2022",3,3,0,100,0,"208366.666666667","1374.33333333333",143
"33354","2022",1,1,0,100,0,495000,1650,300
"33355","2022",16,16,0,100,0,"229746.25","2101.5","109.625"
"33356","2022",6,6,0,100,0,354175,"2893.83333333333","130.666666666667"
"33357","2022",35,35,0,100,0,"291647.142857143","2518.65714285714","116.257142857143"
"33358","2022",1,1,0,100,0,185000,2202,84
"33359","2022",9,9,0,100,0,258905,"1605.11111111111","178.111111111111"
"33361","2022",8,8,0,100,0,"185548.75","1472.375","133.75"
"33362","2022",11,11,0,100,0,143700,"1558.72727272727","97.2727272727273"
"33363","2022",53,51,2,"96.2264150943396","3.77358490566038","362634.490566038","3459.52830188679","106.660377358491"
"33364","2022",4,4,0,100,0,249950,"1827.75","129.5"
"33365","2022",4,4,0,100,0,274076,"2331.75","116.25"
"33366","2022",237,151,86,"63.7130801687764","36.2869198312236","223620.953586498","2771.45569620253","82.7341772151899"
"33367","2022",3,3,0,100,0,"242563.333333333","2169.66666666667","111.666666666667"
"33369","2022",8,8,0,100,0,"188612.5",1761,"108.875"
"33370","2022",7,7,0,100,0,"169142.857142857","1483.85714285714","113.571428571429"
"33372","2022",1,1,0,100,0,95000,896,106
"33373","2022",10,10,0,100,0,"188137.5","1776.4","101.3"
"33374","2022",6,5,1,"83.3333333333333","16.6666666666667",175875,"1882.83333333333",87
"33375","2022",5,5,0,100,0,242560,1923,"130.2"
"33376","2022",86,74,12,"86.046511627907","13.953488372093","525480.325581395","4356.25581395349","121.197674418605"
"33377","2022",1,1,0,100,0,148000,1383,107
"33378","2022",25,25,0,100,0,"190351.12","1765.8","103.48"
"33379","2022",1,1,0,100,0,131500,2267,58
"33380","2022",20,20,0,100,0,"152778.55","1536.15","105.45"
"33381","2022",48,40,8,"83.3333333333333","16.6666666666667","286036.875","3087.0625","95.2708333333333"
"33382","2022",13,13,0,100,0,"159533.692307692","1618.15384615385","102.846153846154"
"33383","2022",9,9,0,100,0,"206634.444444444","1884.22222222222","114.888888888889"
"33384","2022",2,2,0,100,0,131750,1858,74
"33385","2022",11,11,0,100,0,"160494.545454545","1438.63636363636","109.909090909091"
"33386","2022",4,4,0,100,0,"228274.25","1817.5","123.75"
"33387","2022",20,20,0,100,0,205606,"1910.4","109.9"
"33388","2022",12,12,0,100,0,"226525.416666667","2162.58333333333","114.75"
"33389","2022",38,38,0,100,0,"152973.026315789","1587.42105263158","98.0789473684211"
"33390","2022",5,5,0,100,0,200300,"2066.8","105.8"
"33391","2022",2,2,0,100,0,166250,1483,110
"33392","2022",10,9,1,90,10,"181405.2","1569.1","123.1"
"33393","2022",71,61,10,"85.9154929577465","14.0845070422535","207004.394366197","2091.84507042254","98.8591549295775"
"33394","2022",16,13,3,"81.25","18.75","303565.625","2997.875","114.625"
"33395","2022",34,34,0,100,0,"164008.352941176","1602.58823529412","101.352941176471"
"33396","2022",2,0,2,0,100,38000,"899.5","42.5"
"33397","2022",58,57,1,"98.2758620689655","1.72413793103448","336212.25862069","3134.79310344828","112.120689655172"
"33398","2022",2,2,0,100,0,276785,"1911.5",145
"33399","2022",3,3,0,100,0,"190566.666666667","1748.33333333333",125
"33400","2022",1,1,0,100,0,120000,698,172
"33402","2022",51,39,12,"76.4705882352941","23.5294117647059","103491.294117647","1090.49019607843","96.3921568627451"
"33403","2022",4,4,0,100,0,298250,"3027.75","97.5"
"33405","2022",8,8,0,100,0,"167181.25","1515.375","106.375"
"33406","2022",4,4,0,100,0,230625,"1492.75","159.25"
"33407","2022",10,10,0,100,0,269585,"2614.3","102.5"
"33408","2022",4,4,0,100,0,"597293.5",2486,"191.25"
"33409","2022",3,3,0,100,0,"247466.666666667",1930,"131.333333333333"
"33412","2022",19,19,0,100,0,"221165.842105263","2073.57894736842","106.947368421053"
"33413","2022",24,23,1,"95.8333333333333","4.16666666666667","270988.416666667","2765.95833333333","104.541666666667"
"33414","2022",3,3,0,100,0,"414073.333333333","2889.33333333333",137
"33415","2022",39,34,5,"87.1794871794872","12.8205128205128","257108.846153846","2452.41025641026","104.666666666667"
"33416","2022",16,16,0,100,0,"142004.375","1487.125","94.1875"
"33417","2022",30,29,1,"96.6666666666667","3.33333333333333","340846.466666667","3146.53333333333","110.266666666667"
"33418","2022",4,4,0,100,0,"250337.5","2300.75","125.75"
"33421","2022",8,6,2,75,25,"130717.875","1953.75","64.5"
"33422","2022",120,87,33,"72.5","27.5","387099.25","4111.05",96
"33423","2022",3,3,0,100,0,"170233.333333333","1852.66666666667","100.666666666667"
"33424","2022",74,57,17,"77.027027027027","22.972972972973","213733.22972973","2370.35135135135","88.2027027027027"
"33425","2022",28,28,0,100,0,"263495.428571429","2385.67857142857","111.607142857143"
"33426","2022",8,8,0,100,0,235375,"2677.5","95.375"
"33427","2022",2,2,0,100,0,228500,"2175.5","112.5"
"33428","2022",1,1,0,100,0,240000,1778,135
"33429","2022",4,4,0,100,0,187200,1705,"117.75"
"33431","2022",6,6,0,100,0,"282808.333333333","2803.5","100.666666666667"
"33432","2022",1,1,0,100,0,60000,480,125
"33433","2022",111,102,9,"91.8918918918919","8.10810810810811","322916.045045045","3289.53153153153","105.45045045045"
"33434","2022",36,30,6,"83.3333333333333","16.6666666666667",226910,"2736.02777777778","86.8888888888889"
"33435","2022",37,22,15,"59.4594594594595","40.5405405405405","156351.891891892","2056.43243243243","76.945945945946"
"33436","2022",10,10,0,100,0,"296056.7","2804.5","103.4"
"33437","2022",31,31,0,100,0,"195050.935483871","1900.45161290323","107.451612903226"
"33438","2022",32,31,1,"96.875","3.125","221834.875","2128.4375","108.4375"
"33439","2022",17,16,1,"94.1176470588235","5.88235294117647","221960.647058824","2103.70588235294","106.117647058824"
"33440","2022",1,1,0,100,0,318000,2065,154
"33441","2022",20,12,8,60,40,"133670.5","1653.35","82.7"
"33442","2022",4,4,0,100,0,"246762.5",1900,"132.25"
"33443","2022",1,1,0,100,0,191500,3089,62
"33444","2022",9,9,0,100,0,"183222.222222222","1745.55555555556","104.555555555556"
"33445","2022",10,10,0,100,0,"207135.5","1636.6","130.6"
"33447","2022",52,50,2,"96.1538461538462","3.84615384615385","175166.846153846","1930.19230769231","96.2307692307692"
"33448","2022",42,41,1,"97.6190476190476","2.38095238095238","343692.595238095","3430.95238095238","107.928571428571"
"33449","2022",392,296,96,"75.5102040816327","24.4897959183673",374776,"3964.82142857143","95.1173469387755"
"33450","2022",1,1,0,100,0,122960,1069,115
"33451","2022",10,10,0,100,0,"315612.7","1824.3","168.9"
"33452","2022",10,10,0,100,0,272218,"2795.8",98
"33453","2022",1,1,0,100,0,260000,1130,230
"33454","2022",21,21,0,100,0,"414796.619047619","3469.95238095238","128.47619047619"
"33456","2022",8,8,0,100,0,182445,"2269.375","93.5"
"33457","2022",9,9,0,100,0,"263244.666666667","2283.33333333333","109.888888888889"
"33458","2022",12,11,1,"91.6666666666667","8.33333333333333","207232.666666667","1648.16666666667","118.583333333333"
"33459","2022",1,1,0,100,0,177000,1639,108
"33460","2022",7,7,0,100,0,"542582.428571429",2626,"155.571428571429"
"33461","2022",7,7,0,100,0,"279511.428571429","1905.28571428571","166.714285714286"
"33462","2022",8,8,0,100,0,205560,"1822.5","112.625"
"33463","2022",25,24,1,96,4,"208602.4","2115.2","103.48"
"33464","2022",2,2,0,100,0,249075,"2645.5",93
"33465","2022",7,7,0,100,0,"225157.142857143","2366.71428571429","94.8571428571429"
"33466","2022",76,27,49,"35.5263157894737","64.4736842105263","167385.171052632","2484.88157894737","64.9473684210526"
"33467","2022",5,5,0,100,0,148230,"1228.8","123.2"
"33468","2022",5,5,0,100,0,443440,"2671.4","147.4"
"33470","2022",8,8,0,100,0,"273518.75","2422.5","114.375"
"33471","2022",21,21,0,100,0,"162335.476190476","1805.14285714286","95.3333333333333"
"33472","2022",5,5,0,100,0,210750,"1769.6","119.8"
"33473","2022",54,47,7,"87.037037037037","12.962962962963",183956,"1992.59259259259","101.407407407407"
"33474","2022",38,38,0,100,0,"395080.184210526","3479.05263157895","111.973684210526"
"33475","2022",4,4,0,100,0,"202962.5","2422.5","83.25"
"33476","2022",7,7,0,100,0,"134814.285714286",1275,"140.571428571429"
"33477","2022",14,14,0,100,0,"127035.714285714",1439,"93.1428571428571"
"33478","2022",70,57,13,"81.4285714285714","18.5714285714286","133508.314285714","1677.32857142857","78.8857142857143"
"33479","2022",1,1,0,100,0,208000,1748,119
"33480","2022",14,14,0,100,0,"295568.928571429","2979.64285714286","100.857142857143"
"33481","2022",3,3,0,100,0,"346888.333333333","2392.66666666667",149
"33482","2022",3,3,0,100,0,"185166.666666667","1449.33333333333","135.333333333333"
"33483","2022",56,51,5,"91.0714285714286","8.92857142857143","346659.982142857","2924.89285714286","116.714285714286"
"33484","2022",28,28,0,100,0,"193759.071428571","2141.17857142857","100.571428571429"
"33485","2022",29,29,0,100,0,"210225.862068966","1908.75862068966","110.448275862069"
"33486","2022",7,7,0,100,0,"245469.285714286","2267.42857142857","116.285714285714"
"33487","2022",14,14,0,100,0,"280849.428571429","2635.35714285714","113.5"
"33488","2022",6,6,0,100,0,"288273.333333333","3444.83333333333","87.5"
"33490","2022",44,39,5,"88.6363636363636","11.3636363636364","222776.022727273","2427.22727272727","90.9545454545455"
"33491","2022",3,3,0,100,0,"176849.333333333",1314,"139.333333333333"
"33492","2022",44,33,11,75,25,"170535.318181818","2013.34090909091","84.7045454545455"
"33493","2022",7,7,0,100,0,"151821.428571429","1542.57142857143","101.285714285714"
"33494","2022",12,11,1,"91.6666666666667","8.33333333333333","363566.333333333","3637.08333333333","99.5"
"33496","2022",39,38,1,"97.4358974358974","2.56410256410256","337195.384615385","3133.71794871795","108.25641025641"
"33498","2022",123,111,12,"90.2439024390244","9.75609756097561","322323.682926829","3159.30894308943","104.772357723577"
"33499","2022",1,1,0,100,0,86000,1564,55
"33500","2022",10,10,0,100,0,196247,"1783.1",110
"33501","2022",52,52,0,100,0,"370889.519230769","3275.25","114.269230769231"
"33502","2022",8,8,0,100,0,217125,"1296.75","180.75"
"33503","2022",7,7,0,100,0,"312331.428571429","3472.71428571429","94.7142857142857"
"33504","2022",9,9,0,100,0,"333506.111111111","2504.55555555556","142.888888888889"
"33505","2022",16,16,0,100,0,"229822.8125","2708.5625","93.9375"
"33506","2022",16,14,2,"87.5","12.5","159953.75","1554.8125",105
"33507","2022",3,3,0,100,0,"179166.666666667","1522.66666666667","110.333333333333"
